"binomil","X","Y","scientificName"
"Lerodea arabus",-293552.2,-1487545,"Lerodea arabus"
"Lerodea eufala",-293552.2,-1487545,"Lerodea eufala"
"Neophasia terlooii",-293552.2,-1487545,"Neophasia terlooii"
"Heraclides anchisiades",-293552.2,-1487545,"Heraclides anchisiades"
"Heraclides thersites",-293552.2,-1487545,"Heraclides thersites"
"Pterourus garamas",-293552.2,-1487545,"Pterourus garamas"
"Pterourus glaucus",-293552.2,-1487545,"Pterourus glaucus"
"Pterourus multicaudata",-293552.2,-1487545,"Pterourus multicaudata"
"Heraclides rogeri",-293552.2,-1487545,"Heraclides rogeri"
"Anatrytone logan",-293552.2,-1487545,"Anatrytone logan"
"Papilio polyxenes",-293552.2,-1487545,"Papilio polyxenes"
"Pterourus menatius",-293552.2,-1487545,"Pterourus menatius"
"Phaeostrymon alcestis",-293552.2,-1487545,"Phaeostrymon alcestis"
"Sostrata bifasciata",-293552.2,-1487545,"Sostrata bifasciata"
"Spathilepia clonius",-293552.2,-1487545,"Spathilepia clonius"
"Strymon bazochii",-293552.2,-1487545,"Strymon bazochii"
"Urbanus evona",-293552.2,-1487545,"Urbanus evona"
"Strymon bebrycia",-293552.2,-1487545,"Strymon bebrycia"
"Parides montezuma",-293552.2,-1487545,"Parides montezuma"
"Parrhasius moctezuma",-293552.2,-1487545,"Parrhasius moctezuma"
"Anastrus sempiternus",-293552.2,-1487545,"Anastrus sempiternus"
"Pellicia arina",-293552.2,-1487545,"Pellicia arina"
"Perichares philetes",-293552.2,-1487545,"Perichares philetes"
"Phocides belus",-293552.2,-1487545,"Phocides belus"
"Phocides polybius",-293552.2,-1487545,"Phocides polybius"
"Piruna haferniki",-293552.2,-1487545,"Piruna haferniki"
"Urbanus teleus",-293552.2,-1487545,"Urbanus teleus"
"Strymon megarus",-293552.2,-1487545,"Strymon megarus"
"Strymon melinus",-293552.2,-1487545,"Strymon melinus"
"Strymon serapio",-293552.2,-1487545,"Strymon serapio"
"Strymon yojoa",-293552.2,-1487545,"Strymon yojoa"
"Strymon ziba",-293552.2,-1487545,"Strymon ziba"
"Strymon rufofusca",-293552.2,-1487545,"Strymon rufofusca"
"Piruna polingii",-293552.2,-1487545,"Piruna polingii"
"Strymon albata",-293552.2,-1487545,"Strymon albata"
"Strymon alea",-293552.2,-1487545,"Strymon alea"
"Poanes melane",-293552.2,-1487545,"Poanes melane"
"Polythrix octomaculata",-293552.2,-1487545,"Polythrix octomaculata"
"Pompeius pompeius",-293552.2,-1487545,"Pompeius pompeius"
"Pontia protodice",-293552.2,-1487545,"Pontia protodice"
"Urbanus procne",-293552.2,-1487545,"Urbanus procne"
"Polygonia interrogationis",-293552.2,-1487545,"Polygonia interrogationis"
"Amblyscirtes celia",-293552.2,-1487545,"Amblyscirtes celia"
"Quasimellana eulogius",-293552.2,-1487545,"Quasimellana eulogius"
"Poanes zabulon",-293552.2,-1487545,"Poanes zabulon"
"Poladryas minuta",-293552.2,-1487545,"Poladryas minuta"
"Polites vibex",-293552.2,-1487545,"Polites vibex"
"Polyctor enops",-293552.2,-1487545,"Polyctor enops"
"Staphylus vincula",-293552.2,-1487545,"Staphylus vincula"
"Stinga morrisoni",-293552.2,-1487545,"Stinga morrisoni"
"Thorybes pylades",-293552.2,-1487545,"Thorybes pylades"
"Memphis pithyusa",-293552.2,-1487545,"Memphis pithyusa"
"Anteos maerula",-293552.2,-1487545,"Anteos maerula"
"Stallingsia maculosus",-293552.2,-1487545,"Stallingsia maculosus"
"Staphylus azteca",-293552.2,-1487545,"Staphylus azteca"
"Thespieus macareus",-293552.2,-1487545,"Thespieus macareus"
"Vettius fantasos",-293552.2,-1487545,"Vettius fantasos"
"Anteros carausius",-293552.2,-1487545,"Anteros carausius"
"Megathymus beulahae",-293552.2,-1487545,"Megathymus beulahae"
"Paratrytone decepta",-293552.2,-1487545,"Paratrytone decepta"
"Heliopyrgus sublinea",-293552.2,-1487545,"Heliopyrgus sublinea"
"Laothus erybathis",-293552.2,-1487545,"Laothus erybathis"
"Paratrytone kemneri",-293552.2,-1487545,"Paratrytone kemneri"
"Calpodes ethlius",-293552.2,-1487545,"Calpodes ethlius"
"Piruna microsticta",-293552.2,-1487545,"Piruna microsticta"
"Fountainea glycerium",-293552.2,-1487545,"Fountainea glycerium"
"Antigonus erosus",-293552.2,-1487545,"Antigonus erosus"
"Apodemia walkeri",-293552.2,-1487545,"Apodemia walkeri"
"Amblyscirtes exoteria",-293552.2,-1487545,"Amblyscirtes exoteria"
"Anatrytone mazai",-293552.2,-1487545,"Anatrytone mazai"
"Ancyloxypha arene",-293552.2,-1487545,"Ancyloxypha arene"
"Anteos clorinde",-293552.2,-1487545,"Anteos clorinde"
"Amblyscirtes tolteca",-293552.2,-1487545,"Amblyscirtes tolteca"
"Anaea aidea",-293552.2,-1487545,"Anaea aidea"
"Anaea andria",-293552.2,-1487545,"Anaea andria"
"Fountainea eurypyle",-293552.2,-1487545,"Fountainea eurypyle"
"Cymaenes odilia",-293552.2,-1487545,"Cymaenes odilia"
"Celaenorrhinus fritzgaertneri",-293552.2,-1487545,"Celaenorrhinus fritzgaertneri"
"Atalopedes campestris",-293552.2,-1487545,"Atalopedes campestris"
"Emesis tenedia",-293552.2,-1487545,"Emesis tenedia"
"Emesis vulpina",-293552.2,-1487545,"Emesis vulpina"
"Calephelis argyrodines",-293552.2,-1487545,"Calephelis argyrodines"
"Arteurotia tractipennis",-293552.2,-1487545,"Arteurotia tractipennis"
"Ascia monuste",-293552.2,-1487545,"Ascia monuste"
"Asterocampa celtis",-293552.2,-1487545,"Asterocampa celtis"
"Asterocampa clyton",-293552.2,-1487545,"Asterocampa clyton"
"Asterocampa leilia",-293552.2,-1487545,"Asterocampa leilia"
"Astraptes alardus",-293552.2,-1487545,"Astraptes alardus"
"Astraptes anaphus",-293552.2,-1487545,"Astraptes anaphus"
"Atlides halesus",-293552.2,-1487545,"Atlides halesus"
"Cabares potrillo",-293552.2,-1487545,"Cabares potrillo"
"Catasticta nimbice",-293552.2,-1487545,"Catasticta nimbice"
"Cercyonis pegala",-293552.2,-1487545,"Cercyonis pegala"
"Chioides catillus",-293552.2,-1487545,"Chioides catillus"
"Chioides zilpa",-293552.2,-1487545,"Chioides zilpa"
"Chiomara asychis",-293552.2,-1487545,"Chiomara asychis"
"Conga chydaea",-293552.2,-1487545,"Conga chydaea"
"Codatractus arizonensis",-293552.2,-1487545,"Codatractus arizonensis"
"Erynnis tristis",-293552.2,-1487545,"Erynnis tristis"
"Cupido comyntas",-293552.2,-1487545,"Cupido comyntas"
"Cogia caicus",-293552.2,-1487545,"Cogia caicus"
"Cogia calchas",-293552.2,-1487545,"Cogia calchas"
"Cogia hippalus",-293552.2,-1487545,"Cogia hippalus"
"Zerene cesonia",-293552.2,-1487545,"Zerene cesonia"
"Colias eurytheme",-293552.2,-1487545,"Colias eurytheme"
"Copaeodes aurantiaca",-293552.2,-1487545,"Copaeodes aurantiaca"
"Copaeodes minima",-293552.2,-1487545,"Copaeodes minima"
"Corticea corticea",-293552.2,-1487545,"Corticea corticea"
"Cyanophrys amyntor",-293552.2,-1487545,"Cyanophrys amyntor"
"Cyllopsis pertepida",-293552.2,-1487545,"Cyllopsis pertepida"
"Cyllopsis pyracmon",-293552.2,-1487545,"Cyllopsis pyracmon"
"Eresia phillyra",-293552.2,-1487545,"Eresia phillyra"
"Melete lycimnia",-293552.2,-1487545,"Melete lycimnia"
"Doxocopa laure",-293552.2,-1487545,"Doxocopa laure"
"Doxocopa pavon",-293552.2,-1487545,"Doxocopa pavon"
"Ganyra josephina",-293552.2,-1487545,"Ganyra josephina"
"Euphyes vestris",-293552.2,-1487545,"Euphyes vestris"
"Euptoieta claudia",-293552.2,-1487545,"Euptoieta claudia"
"Epargyreus exadeus",-293552.2,-1487545,"Epargyreus exadeus"
"Epargyreus socus",-293552.2,-1487545,"Epargyreus socus"
"Epiphile adrasta",-293552.2,-1487545,"Epiphile adrasta"
"Dynamine dyonis",-293552.2,-1487545,"Dynamine dyonis"
"Dynamine postverta",-293552.2,-1487545,"Dynamine postverta"
"Limenitis arthemis",-293552.2,-1487545,"Limenitis arthemis"
"Heraclides astyalus",-293552.2,-1487545,"Heraclides astyalus"
"Eueides aliphera",-293552.2,-1487545,"Eueides aliphera"
"Eueides isabella",-293552.2,-1487545,"Eueides isabella"
"Eumaeus childrenae",-293552.2,-1487545,"Eumaeus childrenae"
"Pyrisitia lisa",-293552.2,-1487545,"Pyrisitia lisa"
"Eurema mexicana",-293552.2,-1487545,"Eurema mexicana"
"Abaeis nicippe",-293552.2,-1487545,"Abaeis nicippe"
"Pyrisitia nise",-293552.2,-1487545,"Pyrisitia nise"
"Pyrisitia proterpia",-293552.2,-1487545,"Pyrisitia proterpia"
"Eurema salome",-293552.2,-1487545,"Eurema salome"
"Eurytides philolaus",-293552.2,-1487545,"Eurytides philolaus"
"Heliconius erato",-293552.2,-1487545,"Heliconius erato"
"Echinargus isola",-293552.2,-1487545,"Echinargus isola"
"Hermeuptychia sosybius",-293552.2,-1487545,"Hermeuptychia sosybius"
"Kricogonia lyside",-293552.2,-1487545,"Kricogonia lyside"
"Hesperia viridis",-293552.2,-1487545,"Hesperia viridis"
"Hesperocharis costaricensis",-293552.2,-1487545,"Hesperocharis costaricensis"
"Hesperopsis alpheus",-293552.2,-1487545,"Hesperopsis alpheus"
"Hylephila phyleus",-293552.2,-1487545,"Hylephila phyleus"
"Strymon cestri",-293552.2,-1487545,"Strymon cestri"
"Limenitis archippus",-293552.2,-1487545,"Limenitis archippus"
"Melanis pixe",-293552.2,-1487545,"Melanis pixe"
"Hypaurotis crysalus",-293552.2,-1487545,"Hypaurotis crysalus"
"Itaballia demophile",-293552.2,-1487545,"Itaballia demophile"
"Parrhasius polibetes",-293552.2,-1487545,"Parrhasius polibetes"
"Prolibythea carinenta",-293552.2,-1487545,"Prolibythea carinenta"
"Megathymus ursus",-293552.2,-1487545,"Megathymus ursus"
"Megathymus yuccae",-293552.2,-1487545,"Megathymus yuccae"
"Megisto rubricata",-293552.2,-1487545,"Megisto rubricata"
"Mestra dorcas",-293552.2,-1487545,"Mestra dorcas"
"Heraclides androgeus",-293552.2,-1487545,"Heraclides androgeus"
"Mimoides phaon",-293552.2,-1487545,"Mimoides phaon"
"Ministrymon azia",-293552.2,-1487545,"Ministrymon azia"
"Ministrymon clytie",-293552.2,-1487545,"Ministrymon clytie"
"Ministrymon leda",-293552.2,-1487545,"Ministrymon leda"
"Nastra julia",-293552.2,-1487545,"Nastra julia"
"Monca telata",-293552.2,-1487545,"Monca telata"
"Mylon maimon",-293552.2,-1487545,"Mylon maimon"
"Myscelia ethusa",-293552.2,-1487545,"Myscelia ethusa"
"Heraclides cresphontes",-293552.2,-1487545,"Heraclides cresphontes"
"Nisoniades rubescens",-293552.2,-1487545,"Nisoniades rubescens"
"Noctuana lactifera",-293552.2,-1487545,"Noctuana lactifera"
"Noctuana stator",-293552.2,-1487545,"Noctuana stator"
"Nyctelius nyctelius",-293552.2,-1487545,"Nyctelius nyctelius"
"Nymphalis antiopa",-293552.2,-1487545,"Nymphalis antiopa"
"Panoquina fusina",-293552.2,-1487545,"Panoquina fusina"
"Heraclides erostratus",-293552.2,-1487545,"Heraclides erostratus"
"Heraclides ornythion",-293552.2,-1487545,"Heraclides ornythion"
"Polythrix asine",-293552.2,-1487545,"Polythrix asine"
"Olyras theon",-293552.2,-1487545,"Olyras theon"
"Opsiphanes boisduvallii",-293552.2,-1487545,"Opsiphanes boisduvallii"
"Pieris rapae",-293552.2,-1487545,"Pieris rapae"
"Strephonota tephraeus",-293552.2,-1487545,"Strephonota tephraeus"
"Siproeta stelenes",-293552.2,-1487545,"Siproeta stelenes"
"Strymon istapa",-293552.2,-1487545,"Strymon istapa"
"Phocides urania",-293552.2,-1487545,"Phocides urania"
"Phoebis agarithe",-293552.2,-1487545,"Phoebis agarithe"
"Phoebis argante",-293552.2,-1487545,"Phoebis argante"
"Phoebis philea",-293552.2,-1487545,"Phoebis philea"
"Phoebis sennae",-293552.2,-1487545,"Phoebis sennae"
"Aphrissa statira",-293552.2,-1487545,"Aphrissa statira"
"Pholisora catullus",-293552.2,-1487545,"Pholisora catullus"
"Pholisora mejicanus",-293552.2,-1487545,"Pholisora mejicanus"
"Anthanassa ardys",-293552.2,-1487545,"Anthanassa ardys"
"Anthanassa argentea",-293552.2,-1487545,"Anthanassa argentea"
"Anthanassa drusilla",-293552.2,-1487545,"Anthanassa drusilla"
"Phyciodes mylitta",-293552.2,-1487545,"Phyciodes mylitta"
"Phyciodes phaon",-293552.2,-1487545,"Phyciodes phaon"
"Anthanassa ptolyca",-293552.2,-1487545,"Anthanassa ptolyca"
"Anthanassa texana",-293552.2,-1487545,"Anthanassa texana"
"Phyciodes tharos",-293552.2,-1487545,"Phyciodes tharos"
"Anthanassa frisia",-293552.2,-1487545,"Anthanassa frisia"
"Phyciodes graphica",-293552.2,-1487545,"Phyciodes graphica"
"Pieriballia viardi",-293552.2,-1487545,"Pieriballia viardi"
"Ocaria ocrisia",-293552.2,-1487545,"Ocaria ocrisia"
"Synapte malitiosa",-293552.2,-1487545,"Synapte malitiosa"
"Urbanus proteus",-293552.2,-1487545,"Urbanus proteus"
"Pterourus pilumnus",-293552.2,-1487545,"Pterourus pilumnus"
"Pyrgus albescens",-293552.2,-1487545,"Pyrgus albescens"
"Pyrgus communis",-293552.2,-1487545,"Pyrgus communis"
"Pyrgus philetas",-293552.2,-1487545,"Pyrgus philetas"
"Apyrrothrix araxes",-293552.2,-1487545,"Apyrrothrix araxes"
"Smyrna blomfildia",-293552.2,-1487545,"Smyrna blomfildia"
"Proteides mercurius",-293552.2,-1487545,"Proteides mercurius"
"Sarota chrysus",-293552.2,-1487545,"Sarota chrysus"
"Systasea zampa",-293552.2,-1487545,"Systasea zampa"
"Satyrium polingi",-293552.2,-1487545,"Satyrium polingi"
"Polygonus leo",-293552.2,-1487545,"Polygonus leo"
"Achalarus albociliatus",-293552.2,-1487545,"Achalarus albociliatus"
"Gesta gesta",-293552.2,-1487545,"Gesta gesta"
"Milanion clito",-293552.2,-1487545,"Milanion clito"
"Cyanophrys goodsoni",-293552.2,-1487545,"Cyanophrys goodsoni"
"Cyanophrys herodotus",-293552.2,-1487545,"Cyanophrys herodotus"
"Systasea pulverulenta",-293552.2,-1487545,"Systasea pulverulenta"
"Pyrgus oileus",-293552.2,-1487545,"Pyrgus oileus"
"Achalarus casica",-293552.2,-1487545,"Achalarus casica"
"Thessia jalapus",-293552.2,-1487545,"Thessia jalapus"
"Achalarus tehuacana",-293552.2,-1487545,"Achalarus tehuacana"
"Achalarus toxeus",-293552.2,-1487545,"Achalarus toxeus"
"Urbanus dorantes",-293552.2,-1487545,"Urbanus dorantes"
"Urbanus doryssus",-293552.2,-1487545,"Urbanus doryssus"
"Urbanus esmeraldus",-293552.2,-1487545,"Urbanus esmeraldus"
"Vanessa atalanta",-293552.2,-1487545,"Vanessa atalanta"
"Vanessa cardui",-293552.2,-1487545,"Vanessa cardui"
"Vanessa virginiensis",-293552.2,-1487545,"Vanessa virginiensis"
"Electrostrymon guzanta",-293552.2,-1487545,"Electrostrymon guzanta"
"Staphylus ceos",-293552.2,-1487545,"Staphylus ceos"
"Staphylus mazans",-293552.2,-1487545,"Staphylus mazans"
"Quinta cannae",-293552.2,-1487545,"Quinta cannae"
"Rekoa marius",-293552.2,-1487545,"Rekoa marius"
"Rekoa palegon",-293552.2,-1487545,"Rekoa palegon"
"Rekoa stagira",-293552.2,-1487545,"Rekoa stagira"
"Synapte salenus",-293552.2,-1487545,"Synapte salenus"
"Temenis laothoe",-293552.2,-1487545,"Temenis laothoe"
"Texola elada",-293552.2,-1487545,"Texola elada"
"Zizula cyna",-293552.2,-1487545,"Zizula cyna"
"Agathymus micheneri",-293552.2,-1487545,"Agathymus micheneri"
"Timochares ruptifasciata",-293552.2,-1487545,"Timochares ruptifasciata"
"Urbanus viterboana",-293552.2,-1487545,"Urbanus viterboana"
"Vacerra bonfilius",-293552.2,-1487545,"Vacerra bonfilius"
"Typhedanus undulatus",-293552.2,-1487545,"Typhedanus undulatus"
"Urbanus belli",-293552.2,-1487545,"Urbanus belli"
"Vanessa annabella",-293552.2,-1487545,"Vanessa annabella"
"Wallengrenia otho",-293552.2,-1487545,"Wallengrenia otho"
"Xenophanes tryxus",-293552.2,-1487545,"Xenophanes tryxus"
"Achlyodes pallida",-293552.2,-1487545,"Achlyodes pallida"
"Eantis mithridates",-293552.2,-1487545,"Eantis mithridates"
"Abaeis nicippe",-293552.2,-1487545,"Abaeis nicippe"
"Adelpha eulalia",-293552.2,-1487545,"Adelpha eulalia"
"Agathymus estelleae",-293552.2,-1487545,"Agathymus estelleae"
"Agraulis vanillae",-293552.2,-1487545,"Agraulis vanillae"
"Amblyscirtes aenus",-293552.2,-1487545,"Amblyscirtes aenus"
"Amblyscirtes celia",-293552.2,-1487545,"Amblyscirtes celia"
"Amblyscirtes nysa",-293552.2,-1487545,"Amblyscirtes nysa"
"Amblyscirtes oslari",-293552.2,-1487545,"Amblyscirtes oslari"
"Anaea aidea",-293552.2,-1487545,"Anaea aidea"
"Anaea andria",-293552.2,-1487545,"Anaea andria"
"Anartia fatima",-293552.2,-1487545,"Anartia fatima"
"Anartia jatrophae",-293552.2,-1487545,"Anartia jatrophae"
"Anartia jatrophae",-293552.2,-1487545,"Anartia jatrophae"
"Ancyloxypha arene",-293552.2,-1487545,"Ancyloxypha arene"
"Ancyloxypha arene",-293552.2,-1487545,"Ancyloxypha arene"
"Ancyloxypha numitor",-293552.2,-1487545,"Ancyloxypha numitor"
"Anteos clorinde",-293552.2,-1487545,"Anteos clorinde"
"Anthanassa texana",-293552.2,-1487545,"Anthanassa texana"
"Anthocharis midea",-293552.2,-1487545,"Anthocharis midea"
"Aphrissa statira",-293552.2,-1487545,"Aphrissa statira"
"Ascia monuste",-293552.2,-1487545,"Ascia monuste"
"Ascia monuste",-293552.2,-1487545,"Ascia monuste"
"Asterocampa celtis",-293552.2,-1487545,"Asterocampa celtis"
"Asterocampa clyton",-293552.2,-1487545,"Asterocampa clyton"
"Asterocampa leilia",-293552.2,-1487545,"Asterocampa leilia"
"Astraptes fulgerator",-293552.2,-1487545,"Astraptes fulgerator"
"Atalopedes campestris",-293552.2,-1487545,"Atalopedes campestris"
"Atlides halesus",-293552.2,-1487545,"Atlides halesus"
"Battus philenor",-293552.2,-1487545,"Battus philenor"
"Battus philenor",-293552.2,-1487545,"Battus philenor"
"Battus polydamas",-293552.2,-1487545,"Battus polydamas"
"Biblis hyperia",-293552.2,-1487545,"Biblis hyperia"
"Brephidium exilis",-293552.2,-1487545,"Brephidium exilis"
"Brephidium pseudofea",-293552.2,-1487545,"Brephidium pseudofea"
"Brephidium pseudofea",-293552.2,-1487545,"Brephidium pseudofea"
"Cabares potrillo",-293552.2,-1487545,"Cabares potrillo"
"Calephelis nemesis",-293552.2,-1487545,"Calephelis nemesis"
"Calephelis nemesis",-293552.2,-1487545,"Calephelis nemesis"
"Calephelis perditalis",-293552.2,-1487545,"Calephelis perditalis"
"Calephelis perditalis",-293552.2,-1487545,"Calephelis perditalis"
"Calephelis rawsoni",-293552.2,-1487545,"Calephelis rawsoni"
"Callophrys gryneus",-293552.2,-1487545,"Callophrys gryneus"
"Callophrys henrici",-293552.2,-1487545,"Callophrys henrici"
"Callophrys xami",-293552.2,-1487545,"Callophrys xami"
"Callophrys xami",-293552.2,-1487545,"Callophrys xami"
"Calpodes ethlius",-293552.2,-1487545,"Calpodes ethlius"
"Calycopis isobeon",-293552.2,-1487545,"Calycopis isobeon"
"Calycopis isobeon",-293552.2,-1487545,"Calycopis isobeon"
"Caria ino",-293552.2,-1487545,"Caria ino"
"Caria ino",-293552.2,-1487545,"Caria ino"
"Celotes nessus",-293552.2,-1487545,"Celotes nessus"
"Chioides albofasciatus",-293552.2,-1487545,"Chioides albofasciatus"
"Chioides albofasciatus",-293552.2,-1487545,"Chioides albofasciatus"
"Chioides zilpa",-293552.2,-1487545,"Chioides zilpa"
"Chiomara georgina",-293552.2,-1487545,"Chiomara georgina"
"Chiomara georgina",-293552.2,-1487545,"Chiomara georgina"
"Chlorostrymon simaethis",-293552.2,-1487545,"Chlorostrymon simaethis"
"Chlorostrymon simaethis",-293552.2,-1487545,"Chlorostrymon simaethis"
"Chlorostrymon simaethis",-293552.2,-1487545,"Chlorostrymon simaethis"
"Chlorostrymon simaethis",-293552.2,-1487545,"Chlorostrymon simaethis"
"Chlosyne definita",-293552.2,-1487545,"Chlosyne definita"
"Chlosyne endeis",-293552.2,-1487545,"Chlosyne endeis"
"Chlosyne janais",-293552.2,-1487545,"Chlosyne janais"
"Chlosyne lacinia",-293552.2,-1487545,"Chlosyne lacinia"
"Chlosyne theona",-293552.2,-1487545,"Chlosyne theona"
"Cogia calchas",-293552.2,-1487545,"Cogia calchas"
"Cogia hippalus",-293552.2,-1487545,"Cogia hippalus"
"Cogia outis",-293552.2,-1487545,"Cogia outis"
"Colias eurytheme",-293552.2,-1487545,"Colias eurytheme"
"Copaeodes aurantiaca",-293552.2,-1487545,"Copaeodes aurantiaca"
"Copaeodes minima",-293552.2,-1487545,"Copaeodes minima"
"Cupido comyntas",-293552.2,-1487545,"Cupido comyntas"
"Cyllopsis gemma",-293552.2,-1487545,"Cyllopsis gemma"
"Cymaenes trebius",-293552.2,-1487545,"Cymaenes trebius"
"Danaus eresimus",-293552.2,-1487545,"Danaus eresimus"
"Danaus gilippus",-293552.2,-1487545,"Danaus gilippus"
"Danaus plexippus",-293552.2,-1487545,"Danaus plexippus"
"Decinea percosius",-293552.2,-1487545,"Decinea percosius"
"Dione moneta",-293552.2,-1487545,"Dione moneta"
"Dryas iulia",-293552.2,-1487545,"Dryas iulia"
"Dryas iulia",-293552.2,-1487545,"Dryas iulia"
"Dymasia dymas",-293552.2,-1487545,"Dymasia dymas"
"Eantis tamenund",-293552.2,-1487545,"Eantis tamenund"
"Eantis tamenund",-293552.2,-1487545,"Eantis tamenund"
"Echinargus isola",-293552.2,-1487545,"Echinargus isola"
"Electrostrymon hugon",-293552.2,-1487545,"Electrostrymon hugon"
"Epargyreus clarus",-293552.2,-1487545,"Epargyreus clarus"
"Erynnis baptisiae",-293552.2,-1487545,"Erynnis baptisiae"
"Erynnis funeralis",-293552.2,-1487545,"Erynnis funeralis"
"Erynnis horatius",-293552.2,-1487545,"Erynnis horatius"
"Erynnis juvenalis",-293552.2,-1487545,"Erynnis juvenalis"
"Erynnis tristis",-293552.2,-1487545,"Erynnis tristis"
"Eunica monima",-293552.2,-1487545,"Eunica monima"
"Euphyes vestris",-293552.2,-1487545,"Euphyes vestris"
"Euptoieta claudia",-293552.2,-1487545,"Euptoieta claudia"
"Euptoieta hegesia",-293552.2,-1487545,"Euptoieta hegesia"
"Eurema boisduvaliana",-293552.2,-1487545,"Eurema boisduvaliana"
"Eurema mexicana",-293552.2,-1487545,"Eurema mexicana"
"Feniseca tarquinius",-293552.2,-1487545,"Feniseca tarquinius"
"Ganyra josephina",-293552.2,-1487545,"Ganyra josephina"
"Gesta invisus",-293552.2,-1487545,"Gesta invisus"
"Gesta invisus",-293552.2,-1487545,"Gesta invisus"
"Glutophrissa drusilla",-293552.2,-1487545,"Glutophrissa drusilla"
"Hamadryas februa",-293552.2,-1487545,"Hamadryas februa"
"Heliconius charithonia",-293552.2,-1487545,"Heliconius charithonia"
"Heliconius charithonia",-293552.2,-1487545,"Heliconius charithonia"
"Heliopetes macaira",-293552.2,-1487545,"Heliopetes macaira"
"Heliopetes macaira",-293552.2,-1487545,"Heliopetes macaira"
"Heliopyrgus domicella",-293552.2,-1487545,"Heliopyrgus domicella"
"Heliopetes laviana",-293552.2,-1487545,"Heliopetes laviana"
"Heliopetes laviana",-293552.2,-1487545,"Heliopetes laviana"
"Hemiargus hanno",-293552.2,-1487545,"Hemiargus hanno"
"Hemiargus hanno",-293552.2,-1487545,"Hemiargus hanno"
"Heraclides anchisiades",-293552.2,-1487545,"Heraclides anchisiades"
"Heraclides cresphontes",-293552.2,-1487545,"Heraclides cresphontes"
"Heraclides thersites",-293552.2,-1487545,"Heraclides thersites"
"Hermeuptychia sosybius",-293552.2,-1487545,"Hermeuptychia sosybius"
"Hesperia viridis",-293552.2,-1487545,"Hesperia viridis"
"Hesperopsis alpheus",-293552.2,-1487545,"Hesperopsis alpheus"
"Hesperopsis alpheus",-293552.2,-1487545,"Hesperopsis alpheus"
"Hylephila phyleus",-293552.2,-1487545,"Hylephila phyleus"
"Junonia coenia",-293552.2,-1487545,"Junonia coenia"
"Junonia evarete",-293552.2,-1487545,"Junonia evarete"
"Kricogonia lyside",-293552.2,-1487545,"Kricogonia lyside"
"Lasaia sula",-293552.2,-1487545,"Lasaia sula"
"Leptotes cassius",-293552.2,-1487545,"Leptotes cassius"
"Leptotes cassius",-293552.2,-1487545,"Leptotes cassius"
"Leptotes marina",-293552.2,-1487545,"Leptotes marina"
"Lerema accius",-293552.2,-1487545,"Lerema accius"
"Lerodea arabus",-293552.2,-1487545,"Lerodea arabus"
"Lerodea eufala",-293552.2,-1487545,"Lerodea eufala"
"Limenitis archippus",-293552.2,-1487545,"Limenitis archippus"
"Limenitis arthemis",-293552.2,-1487545,"Limenitis arthemis"
"Marpesia petreus",-293552.2,-1487545,"Marpesia petreus"
"Megathymus ursus",-293552.2,-1487545,"Megathymus ursus"
"Megathymus yuccae",-293552.2,-1487545,"Megathymus yuccae"
"Megisto cymela",-293552.2,-1487545,"Megisto cymela"
"Megisto rubricata",-293552.2,-1487545,"Megisto rubricata"
"Megisto rubricata",-293552.2,-1487545,"Megisto rubricata"
"Melanis pixe",-293552.2,-1487545,"Melanis pixe"
"Memphis pithyusa",-293552.2,-1487545,"Memphis pithyusa"
"Mestra dorcas",-293552.2,-1487545,"Mestra dorcas"
"Mestra dorcas",-293552.2,-1487545,"Mestra dorcas"
"Ministrymon azia",-293552.2,-1487545,"Ministrymon azia"
"Ministrymon clytie",-293552.2,-1487545,"Ministrymon clytie"
"Ministrymon clytie",-293552.2,-1487545,"Ministrymon clytie"
"Monca crispinus",-293552.2,-1487545,"Monca crispinus"
"Myscelia ethusa",-293552.2,-1487545,"Myscelia ethusa"
"Nastra julia",-293552.2,-1487545,"Nastra julia"
"Nastra julia",-293552.2,-1487545,"Nastra julia"
"Nastra lherminier",-293552.2,-1487545,"Nastra lherminier"
"Nathalis iole",-293552.2,-1487545,"Nathalis iole"
"Nymphalis antiopa",-293552.2,-1487545,"Nymphalis antiopa"
"Nymphalis antiopa",-293552.2,-1487545,"Nymphalis antiopa"
"Panoquina ocola",-293552.2,-1487545,"Panoquina ocola"
"Panoquina ocola",-293552.2,-1487545,"Panoquina ocola"
"Panoquina panoquinoides",-293552.2,-1487545,"Panoquina panoquinoides"
"Panoquina panoquin",-293552.2,-1487545,"Panoquina panoquin"
"Papilio polyxenes",-293552.2,-1487545,"Papilio polyxenes"
"Parrhasius m-album",-293552.2,-1487545,"Parrhasius m-album"
"Parrhasius m-album",-293552.2,-1487545,"Parrhasius m-album"
"Parrhasius m-album",-293552.2,-1487545,"Parrhasius m-album"
"Parrhasius m-album",-293552.2,-1487545,"Parrhasius m-album"
"Phaeostrymon alcestis",-293552.2,-1487545,"Phaeostrymon alcestis"
"Phocides polybius",-293552.2,-1487545,"Phocides polybius"
"Phoebis agarithe",-293552.2,-1487545,"Phoebis agarithe"
"Phoebis philea",-293552.2,-1487545,"Phoebis philea"
"Phoebis sennae",-293552.2,-1487545,"Phoebis sennae"
"Pholisora catullus",-293552.2,-1487545,"Pholisora catullus"
"Phyciodes graphica",-293552.2,-1487545,"Phyciodes graphica"
