"binomil","X","Y","scientificName"
"Thorybes confusis",-93552.1815262465,-887544.940510983,"Thorybes confusis"
"Thorybes pylades",-93552.1815262465,-887544.940510983,"Thorybes pylades"
"Thorybes pylades",-93552.1815262465,-887544.940510983,"Thorybes pylades"
"Thorybes pylades",-93552.1815262465,-887544.940510983,"Thorybes pylades"
"Thorybes pylades",-93552.1815262465,-887544.940510983,"Thorybes pylades"
"Thorybes pylades",-93552.1815262465,-887544.940510983,"Thorybes pylades"
"Urbanus dorantes",-93552.1815262465,-887544.940510983,"Urbanus dorantes"
"Urbanus proteus",-93552.1815262465,-887544.940510983,"Urbanus proteus"
"Vanessa atalanta",-93552.1815262465,-887544.940510983,"Vanessa atalanta"
"Vanessa cardui",-93552.1815262465,-887544.940510983,"Vanessa cardui"
"Vanessa virginiensis",-93552.1815262465,-887544.940510983,"Vanessa virginiensis"
"Wallengrenia egeremet",-93552.1815262465,-887544.940510983,"Wallengrenia egeremet"
"Wallengrenia otho",-93552.1815262465,-887544.940510983,"Wallengrenia otho"
"Wallengrenia otho",-93552.1815262465,-887544.940510983,"Wallengrenia otho"
"Zerene cesonia",-93552.1815262465,-887544.940510983,"Zerene cesonia"
"Zerene cesonia",-93552.1815262465,-887544.940510983,"Zerene cesonia"
"Abaeis nicippe",706447.818473754,-887544.940510983,"Abaeis nicippe"
"Abaeis nicippe",706447.818473754,-887544.940510983,"Abaeis nicippe"
"Achalarus lyciades",706447.818473754,-887544.940510983,"Achalarus lyciades"
"Agraulis vanillae",706447.818473754,-887544.940510983,"Agraulis vanillae"
"Agraulis vanillae",706447.818473754,-887544.940510983,"Agraulis vanillae"
"Amblyscirtes aesculapius",706447.818473754,-887544.940510983,"Amblyscirtes aesculapius"
"Amblyscirtes alternata",706447.818473754,-887544.940510983,"Amblyscirtes alternata"
"Amblyscirtes belli",706447.818473754,-887544.940510983,"Amblyscirtes belli"
"Amblyscirtes carolina",706447.818473754,-887544.940510983,"Amblyscirtes carolina"
"Amblyscirtes carolina",706447.818473754,-887544.940510983,"Amblyscirtes carolina"
"Amblyscirtes hegon",706447.818473754,-887544.940510983,"Amblyscirtes hegon"
"Amblyscirtes hegon",706447.818473754,-887544.940510983,"Amblyscirtes hegon"
"Amblyscirtes aenus",706447.818473754,-887544.940510983,"Amblyscirtes aenus"
"Amblyscirtes reversa",706447.818473754,-887544.940510983,"Amblyscirtes reversa"
"Amblyscirtes reversa",706447.818473754,-887544.940510983,"Amblyscirtes reversa"
"Amblyscirtes vialis",706447.818473754,-887544.940510983,"Amblyscirtes vialis"
"Anaea andria",706447.818473754,-887544.940510983,"Anaea andria"
"Anatrytone logan",706447.818473754,-887544.940510983,"Anatrytone logan"
"Ancyloxypha numitor",706447.818473754,-887544.940510983,"Ancyloxypha numitor"
"Anthanassa texana",706447.818473754,-887544.940510983,"Anthanassa texana"
"Anthocharis midea",706447.818473754,-887544.940510983,"Anthocharis midea"
"Anthocharis midea",706447.818473754,-887544.940510983,"Anthocharis midea"
"Anthocharis midea",706447.818473754,-887544.940510983,"Anthocharis midea"
"Argynnis aphrodite",706447.818473754,-887544.940510983,"Argynnis aphrodite"
"Argynnis cybele",706447.818473754,-887544.940510983,"Argynnis cybele"
"Argynnis cybele",706447.818473754,-887544.940510983,"Argynnis cybele"
"Argynnis diana",706447.818473754,-887544.940510983,"Argynnis diana"
"Argynnis diana",706447.818473754,-887544.940510983,"Argynnis diana"
"Ascia monuste",706447.818473754,-887544.940510983,"Ascia monuste"
"Asterocampa celtis",706447.818473754,-887544.940510983,"Asterocampa celtis"
"Asterocampa clyton",706447.818473754,-887544.940510983,"Asterocampa clyton"
"Atalopedes campestris",706447.818473754,-887544.940510983,"Atalopedes campestris"
"Atalopedes campestris",706447.818473754,-887544.940510983,"Atalopedes campestris"
"Atlides halesus",706447.818473754,-887544.940510983,"Atlides halesus"
"Atrytone arogos",706447.818473754,-887544.940510983,"Atrytone arogos"
"Atrytonopsis hianna",706447.818473754,-887544.940510983,"Atrytonopsis hianna"
"Atrytonopsis loammi",706447.818473754,-887544.940510983,"Atrytonopsis loammi"
"Autochton cellus",706447.818473754,-887544.940510983,"Autochton cellus"
"Autochton cellus",706447.818473754,-887544.940510983,"Autochton cellus"
"Autochton cellus",706447.818473754,-887544.940510983,"Autochton cellus"
"Autochton cellus",706447.818473754,-887544.940510983,"Autochton cellus"
"Battus philenor",706447.818473754,-887544.940510983,"Battus philenor"
"Battus philenor",706447.818473754,-887544.940510983,"Battus philenor"
"Battus philenor",706447.818473754,-887544.940510983,"Battus philenor"
"Battus philenor",706447.818473754,-887544.940510983,"Battus philenor"
"Boloria bellona",706447.818473754,-887544.940510983,"Boloria bellona"
"Brephidium pseudofea",706447.818473754,-887544.940510983,"Brephidium pseudofea"
"Calephelis virginiensis",706447.818473754,-887544.940510983,"Calephelis virginiensis"
"Calephelis virginiensis",706447.818473754,-887544.940510983,"Calephelis virginiensis"
"Calephelis virginiensis",706447.818473754,-887544.940510983,"Calephelis virginiensis"
"Callophrys augustinus",706447.818473754,-887544.940510983,"Callophrys augustinus"
"Callophrys augustinus",706447.818473754,-887544.940510983,"Callophrys augustinus"
"Callophrys augustinus",706447.818473754,-887544.940510983,"Callophrys augustinus"
"Callophrys gryneus",706447.818473754,-887544.940510983,"Callophrys gryneus"
"Callophrys gryneus",706447.818473754,-887544.940510983,"Callophrys gryneus"
"Callophrys henrici",706447.818473754,-887544.940510983,"Callophrys henrici"
"Callophrys henrici",706447.818473754,-887544.940510983,"Callophrys henrici"
"Callophrys hesseli",706447.818473754,-887544.940510983,"Callophrys hesseli"
"Callophrys hesseli",706447.818473754,-887544.940510983,"Callophrys hesseli"
"Callophrys irus",706447.818473754,-887544.940510983,"Callophrys irus"
"Callophrys niphon",706447.818473754,-887544.940510983,"Callophrys niphon"
"Calpodes ethlius",706447.818473754,-887544.940510983,"Calpodes ethlius"
"Calycopis cecrops",706447.818473754,-887544.940510983,"Calycopis cecrops"
"Calycopis cecrops",706447.818473754,-887544.940510983,"Calycopis cecrops"
"Celastrina neglectamajor",706447.818473754,-887544.940510983,"Celastrina neglectamajor"
"Celastrina nigra",706447.818473754,-887544.940510983,"Celastrina nigra"
"Cercyonis pegala",706447.818473754,-887544.940510983,"Cercyonis pegala"
"Chlosyne gorgone",706447.818473754,-887544.940510983,"Chlosyne gorgone"
"Chlosyne gorgone",706447.818473754,-887544.940510983,"Chlosyne gorgone"
"Chlosyne nycteis",706447.818473754,-887544.940510983,"Chlosyne nycteis"
"Chlosyne nycteis",706447.818473754,-887544.940510983,"Chlosyne nycteis"
"Colias eurytheme",706447.818473754,-887544.940510983,"Colias eurytheme"
"Colias eurytheme",706447.818473754,-887544.940510983,"Colias eurytheme"
"Colias philodice",706447.818473754,-887544.940510983,"Colias philodice"
"Colias philodice",706447.818473754,-887544.940510983,"Colias philodice"
"Copaeodes minima",706447.818473754,-887544.940510983,"Copaeodes minima"
"Copaeodes minima",706447.818473754,-887544.940510983,"Copaeodes minima"
"Cupido comyntas",706447.818473754,-887544.940510983,"Cupido comyntas"
"Cupido comyntas",706447.818473754,-887544.940510983,"Cupido comyntas"
"Cyllopsis gemma",706447.818473754,-887544.940510983,"Cyllopsis gemma"
"Danaus gilippus",706447.818473754,-887544.940510983,"Danaus gilippus"
"Danaus plexippus",706447.818473754,-887544.940510983,"Danaus plexippus"
"Echinargus isola",706447.818473754,-887544.940510983,"Echinargus isola"
"Epargyreus clarus",706447.818473754,-887544.940510983,"Epargyreus clarus"
"Erora laeta",706447.818473754,-887544.940510983,"Erora laeta"
"Erynnis baptisiae",706447.818473754,-887544.940510983,"Erynnis baptisiae"
"Erynnis brizo",706447.818473754,-887544.940510983,"Erynnis brizo"
"Erynnis funeralis",706447.818473754,-887544.940510983,"Erynnis funeralis"
"Erynnis horatius",706447.818473754,-887544.940510983,"Erynnis horatius"
"Erynnis icelus",706447.818473754,-887544.940510983,"Erynnis icelus"
"Erynnis juvenalis",706447.818473754,-887544.940510983,"Erynnis juvenalis"
"Erynnis martialis",706447.818473754,-887544.940510983,"Erynnis martialis"
"Erynnis zarucco",706447.818473754,-887544.940510983,"Erynnis zarucco"
"Erynnis zarucco",706447.818473754,-887544.940510983,"Erynnis zarucco"
"Euchloe olympia",706447.818473754,-887544.940510983,"Euchloe olympia"
"Euphydryas phaeton",706447.818473754,-887544.940510983,"Euphydryas phaeton"
"Euphyes arpa",706447.818473754,-887544.940510983,"Euphyes arpa"
"Euphyes bayensis",706447.818473754,-887544.940510983,"Euphyes bayensis"
"Euphyes berryi",706447.818473754,-887544.940510983,"Euphyes berryi"
"Euphyes bimacula",706447.818473754,-887544.940510983,"Euphyes bimacula"
"Euphyes dion",706447.818473754,-887544.940510983,"Euphyes dion"
"Euphyes dukesi",706447.818473754,-887544.940510983,"Euphyes dukesi"
"Euphyes pilatka",706447.818473754,-887544.940510983,"Euphyes pilatka"
"Euphyes vestris",706447.818473754,-887544.940510983,"Euphyes vestris"
"Euphyes vestris",706447.818473754,-887544.940510983,"Euphyes vestris"
"Euptoieta claudia",706447.818473754,-887544.940510983,"Euptoieta claudia"
"Eurema daira",706447.818473754,-887544.940510983,"Eurema daira"
"Eurema daira",706447.818473754,-887544.940510983,"Eurema daira"
"Eurytides marcellus",706447.818473754,-887544.940510983,"Eurytides marcellus"
"Eurytides marcellus",706447.818473754,-887544.940510983,"Eurytides marcellus"
"Feniseca tarquinius",706447.818473754,-887544.940510983,"Feniseca tarquinius"
"Glaucopsyche lygdamus",706447.818473754,-887544.940510983,"Glaucopsyche lygdamus"
"Heliconius charithonia",706447.818473754,-887544.940510983,"Heliconius charithonia"
"Hemiargus hanno",706447.818473754,-887544.940510983,"Hemiargus hanno"
"Heraclides cresphontes",706447.818473754,-887544.940510983,"Heraclides cresphontes"
"Heraclides cresphontes",706447.818473754,-887544.940510983,"Heraclides cresphontes"
"Heraclides thersites",706447.818473754,-887544.940510983,"Heraclides thersites"
"Hermeuptychia sosybius",706447.818473754,-887544.940510983,"Hermeuptychia sosybius"
"Hesperia attalus",706447.818473754,-887544.940510983,"Hesperia attalus"
"Hesperia leonardus",706447.818473754,-887544.940510983,"Hesperia leonardus"
"Hesperia leonardus",706447.818473754,-887544.940510983,"Hesperia leonardus"
"Hesperia leonardus",706447.818473754,-887544.940510983,"Hesperia leonardus"
"Hesperia meskei",706447.818473754,-887544.940510983,"Hesperia meskei"
"Hesperia meskei",706447.818473754,-887544.940510983,"Hesperia meskei"
"Hesperia meskei",706447.818473754,-887544.940510983,"Hesperia meskei"
"Hesperia metea",706447.818473754,-887544.940510983,"Hesperia metea"
"Hesperia metea",706447.818473754,-887544.940510983,"Hesperia metea"
"Hesperia metea",706447.818473754,-887544.940510983,"Hesperia metea"
"Hesperia sassacus",706447.818473754,-887544.940510983,"Hesperia sassacus"
"Hesperia sassacus",706447.818473754,-887544.940510983,"Hesperia sassacus"
"Hylephila phyleus",706447.818473754,-887544.940510983,"Hylephila phyleus"
"Hylephila phyleus",706447.818473754,-887544.940510983,"Hylephila phyleus"
"Junonia coenia",706447.818473754,-887544.940510983,"Junonia coenia"
"Lerema accius",706447.818473754,-887544.940510983,"Lerema accius"
"Lerema accius",706447.818473754,-887544.940510983,"Lerema accius"
"Lerema accius",706447.818473754,-887544.940510983,"Lerema accius"
"Lerodea eufala",706447.818473754,-887544.940510983,"Lerodea eufala"
"Lerodea eufala",706447.818473754,-887544.940510983,"Lerodea eufala"
"Lethe anthedon",706447.818473754,-887544.940510983,"Lethe anthedon"
"Lethe appalachia",706447.818473754,-887544.940510983,"Lethe appalachia"
"Lethe appalachia",706447.818473754,-887544.940510983,"Lethe appalachia"
"Lethe appalachia",706447.818473754,-887544.940510983,"Lethe appalachia"
"Lethe creola",706447.818473754,-887544.940510983,"Lethe creola"
"Lethe portlandia",706447.818473754,-887544.940510983,"Lethe portlandia"
"Lethe portlandia",706447.818473754,-887544.940510983,"Lethe portlandia"
"Limenitis archippus",706447.818473754,-887544.940510983,"Limenitis archippus"
"Limenitis arthemis",706447.818473754,-887544.940510983,"Limenitis arthemis"
"Lycaena hyllus",706447.818473754,-887544.940510983,"Lycaena hyllus"
"Lycaena phlaeas",706447.818473754,-887544.940510983,"Lycaena phlaeas"
"Megathymus cofaqui",706447.818473754,-887544.940510983,"Megathymus cofaqui"
"Megathymus yuccae",706447.818473754,-887544.940510983,"Megathymus yuccae"
"Megisto cymela",706447.818473754,-887544.940510983,"Megisto cymela"
"Nastra lherminier",706447.818473754,-887544.940510983,"Nastra lherminier"
"Nathalis iole",706447.818473754,-887544.940510983,"Nathalis iole"
"Neonympha areolatus",706447.818473754,-887544.940510983,"Neonympha areolatus"
"Neonympha helicta",706447.818473754,-887544.940510983,"Neonympha helicta"
"Neonympha mitchellii",706447.818473754,-887544.940510983,"Neonympha mitchellii"
"Nymphalis antiopa",706447.818473754,-887544.940510983,"Nymphalis antiopa"
"Nymphalis antiopa",706447.818473754,-887544.940510983,"Nymphalis antiopa"
"Oligoria maculata",706447.818473754,-887544.940510983,"Oligoria maculata"
"Panoquina ocola",706447.818473754,-887544.940510983,"Panoquina ocola"
"Panoquina panoquinoides",706447.818473754,-887544.940510983,"Panoquina panoquinoides"
"Panoquina panoquin",706447.818473754,-887544.940510983,"Panoquina panoquin"
"Papilio polyxenes",706447.818473754,-887544.940510983,"Papilio polyxenes"
"Parrhasius m-album",706447.818473754,-887544.940510983,"Parrhasius m-album"
"Parrhasius m-album",706447.818473754,-887544.940510983,"Parrhasius m-album"
"Parrhasius m-album",706447.818473754,-887544.940510983,"Parrhasius m-album"
"Parrhasius m-album",706447.818473754,-887544.940510983,"Parrhasius m-album"
"Phoebis sennae",706447.818473754,-887544.940510983,"Phoebis sennae"
"Phoebis sennae",706447.818473754,-887544.940510983,"Phoebis sennae"
"Pholisora catullus",706447.818473754,-887544.940510983,"Pholisora catullus"
"Phyciodes batesii",706447.818473754,-887544.940510983,"Phyciodes batesii"
"Phyciodes phaon",706447.818473754,-887544.940510983,"Phyciodes phaon"
"Phyciodes tharos",706447.818473754,-887544.940510983,"Phyciodes tharos"
"Pieris rapae",706447.818473754,-887544.940510983,"Pieris rapae"
"Pieris rapae",706447.818473754,-887544.940510983,"Pieris rapae"
"Pieris virginiensis",706447.818473754,-887544.940510983,"Pieris virginiensis"
"Pieris virginiensis",706447.818473754,-887544.940510983,"Pieris virginiensis"
"Poanes aaroni",706447.818473754,-887544.940510983,"Poanes aaroni"
"Poanes hobomok",706447.818473754,-887544.940510983,"Poanes hobomok"
"Poanes hobomok",706447.818473754,-887544.940510983,"Poanes hobomok"
"Poanes viator",706447.818473754,-887544.940510983,"Poanes viator"
"Poanes yehl",706447.818473754,-887544.940510983,"Poanes yehl"
"Poanes zabulon",706447.818473754,-887544.940510983,"Poanes zabulon"
"Polites baracoa",706447.818473754,-887544.940510983,"Polites baracoa"
"Polites coras",706447.818473754,-887544.940510983,"Polites coras"
"Polites origenes",706447.818473754,-887544.940510983,"Polites origenes"
"Polites origenes",706447.818473754,-887544.940510983,"Polites origenes"
"Polites origenes",706447.818473754,-887544.940510983,"Polites origenes"
"Polites themistocles",706447.818473754,-887544.940510983,"Polites themistocles"
"Polites vibex",706447.818473754,-887544.940510983,"Polites vibex"
"Polites vibex",706447.818473754,-887544.940510983,"Polites vibex"
"Polygonia comma",706447.818473754,-887544.940510983,"Polygonia comma"
"Polygonia comma",706447.818473754,-887544.940510983,"Polygonia comma"
"Polygonia interrogationis",706447.818473754,-887544.940510983,"Polygonia interrogationis"
"Polygonia progne",706447.818473754,-887544.940510983,"Polygonia progne"
"Pompeius verna",706447.818473754,-887544.940510983,"Pompeius verna"
"Pontia protodice",706447.818473754,-887544.940510983,"Pontia protodice"
"Pontia protodice",706447.818473754,-887544.940510983,"Pontia protodice"
"Problema byssus",706447.818473754,-887544.940510983,"Problema byssus"
"Problema byssus",706447.818473754,-887544.940510983,"Problema byssus"
"Prolibythea carinenta",706447.818473754,-887544.940510983,"Prolibythea carinenta"
"Pterourus glaucus",706447.818473754,-887544.940510983,"Pterourus glaucus"
"Pterourus troilus",706447.818473754,-887544.940510983,"Pterourus troilus"
"Pyrgus albescens",706447.818473754,-887544.940510983,"Pyrgus albescens"
"Pyrgus albescens",706447.818473754,-887544.940510983,"Pyrgus albescens"
"Pyrgus communis",706447.818473754,-887544.940510983,"Pyrgus communis"
"Pyrgus communis",706447.818473754,-887544.940510983,"Pyrgus communis"
"Pyrgus communis",706447.818473754,-887544.940510983,"Pyrgus communis"
"Pyrgus oileus",706447.818473754,-887544.940510983,"Pyrgus oileus"
"Pyrisitia lisa",706447.818473754,-887544.940510983,"Pyrisitia lisa"
"Satyrium calanus",706447.818473754,-887544.940510983,"Satyrium calanus"
"Satyrium calanus",706447.818473754,-887544.940510983,"Satyrium calanus"
"Satyrium caryaevorus",706447.818473754,-887544.940510983,"Satyrium caryaevorus"
"Satyrium edwardsii",706447.818473754,-887544.940510983,"Satyrium edwardsii"
"Satyrium favonius",706447.818473754,-887544.940510983,"Satyrium favonius"
"Satyrium favonius",706447.818473754,-887544.940510983,"Satyrium favonius"
"Satyrium favonius",706447.818473754,-887544.940510983,"Satyrium favonius"
"Satyrium kingi",706447.818473754,-887544.940510983,"Satyrium kingi"
"Satyrium liparops",706447.818473754,-887544.940510983,"Satyrium liparops"
"Satyrium liparops",706447.818473754,-887544.940510983,"Satyrium liparops"
"Satyrium titus",706447.818473754,-887544.940510983,"Satyrium titus"
"Satyrium titus",706447.818473754,-887544.940510983,"Satyrium titus"
"Staphylus hayhurstii",706447.818473754,-887544.940510983,"Staphylus hayhurstii"
"Strymon melinus",706447.818473754,-887544.940510983,"Strymon melinus"
"Thorybes bathyllus",706447.818473754,-887544.940510983,"Thorybes bathyllus"
"Thorybes confusis",706447.818473754,-887544.940510983,"Thorybes confusis"
"Thorybes pylades",706447.818473754,-887544.940510983,"Thorybes pylades"
"Thorybes pylades",706447.818473754,-887544.940510983,"Thorybes pylades"
"Thymelicus lineola",706447.818473754,-887544.940510983,"Thymelicus lineola"
"Urbanus dorantes",706447.818473754,-887544.940510983,"Urbanus dorantes"
"Urbanus dorantes",706447.818473754,-887544.940510983,"Urbanus dorantes"
"Urbanus proteus",706447.818473754,-887544.940510983,"Urbanus proteus"
"Vanessa atalanta",706447.818473754,-887544.940510983,"Vanessa atalanta"
"Vanessa cardui",706447.818473754,-887544.940510983,"Vanessa cardui"
"Vanessa cardui",706447.818473754,-887544.940510983,"Vanessa cardui"
"Vanessa virginiensis",706447.818473754,-887544.940510983,"Vanessa virginiensis"
"Wallengrenia egeremet",706447.818473754,-887544.940510983,"Wallengrenia egeremet"
"Wallengrenia otho",706447.818473754,-887544.940510983,"Wallengrenia otho"
"Wallengrenia otho",706447.818473754,-887544.940510983,"Wallengrenia otho"
"Zerene cesonia",706447.818473754,-887544.940510983,"Zerene cesonia"
"Zerene cesonia",706447.818473754,-887544.940510983,"Zerene cesonia"
"Abaeis nicippe",1506447.81847375,-887544.940510983,"Abaeis nicippe"
"Abaeis nicippe",1506447.81847375,-887544.940510983,"Abaeis nicippe"
"Achalarus lyciades",1506447.81847375,-887544.940510983,"Achalarus lyciades"
"Agraulis vanillae",1506447.81847375,-887544.940510983,"Agraulis vanillae"
"Agraulis vanillae",1506447.81847375,-887544.940510983,"Agraulis vanillae"
"Amblyscirtes aesculapius",1506447.81847375,-887544.940510983,"Amblyscirtes aesculapius"
"Amblyscirtes alternata",1506447.81847375,-887544.940510983,"Amblyscirtes alternata"
"Amblyscirtes belli",1506447.81847375,-887544.940510983,"Amblyscirtes belli"
"Amblyscirtes carolina",1506447.81847375,-887544.940510983,"Amblyscirtes carolina"
"Amblyscirtes hegon",1506447.81847375,-887544.940510983,"Amblyscirtes hegon"
"Amblyscirtes hegon",1506447.81847375,-887544.940510983,"Amblyscirtes hegon"
"Amblyscirtes reversa",1506447.81847375,-887544.940510983,"Amblyscirtes reversa"
"Amblyscirtes vialis",1506447.81847375,-887544.940510983,"Amblyscirtes vialis"
"Anaea andria",1506447.81847375,-887544.940510983,"Anaea andria"
"Anartia jatrophae",1506447.81847375,-887544.940510983,"Anartia jatrophae"
"Anatrytone logan",1506447.81847375,-887544.940510983,"Anatrytone logan"
"Ancyloxypha numitor",1506447.81847375,-887544.940510983,"Ancyloxypha numitor"
"Anthanassa texana",1506447.81847375,-887544.940510983,"Anthanassa texana"
"Anthocharis midea",1506447.81847375,-887544.940510983,"Anthocharis midea"
"Anthocharis midea",1506447.81847375,-887544.940510983,"Anthocharis midea"
"Aphrissa statira",1506447.81847375,-887544.940510983,"Aphrissa statira"
"Argynnis aphrodite",1506447.81847375,-887544.940510983,"Argynnis aphrodite"
"Argynnis cybele",1506447.81847375,-887544.940510983,"Argynnis cybele"
"Argynnis cybele",1506447.81847375,-887544.940510983,"Argynnis cybele"
"Argynnis diana",1506447.81847375,-887544.940510983,"Argynnis diana"
"Asbolis capucinus",1506447.81847375,-887544.940510983,"Asbolis capucinus"
"Ascia monuste",1506447.81847375,-887544.940510983,"Ascia monuste"
"Ascia monuste",1506447.81847375,-887544.940510983,"Ascia monuste"
"Asterocampa celtis",1506447.81847375,-887544.940510983,"Asterocampa celtis"
"Asterocampa clyton",1506447.81847375,-887544.940510983,"Asterocampa clyton"
"Asterocampa clyton",1506447.81847375,-887544.940510983,"Asterocampa clyton"
"Asterocampa clyton",1506447.81847375,-887544.940510983,"Asterocampa clyton"
"Atalopedes campestris",1506447.81847375,-887544.940510983,"Atalopedes campestris"
"Atalopedes campestris",1506447.81847375,-887544.940510983,"Atalopedes campestris"
"Atlides halesus",1506447.81847375,-887544.940510983,"Atlides halesus"
"Atrytone arogos",1506447.81847375,-887544.940510983,"Atrytone arogos"
"Atrytone arogos",1506447.81847375,-887544.940510983,"Atrytone arogos"
"Atrytone arogos",1506447.81847375,-887544.940510983,"Atrytone arogos"
"Atrytonopsis hianna",1506447.81847375,-887544.940510983,"Atrytonopsis hianna"
"Atrytonopsis loammi",1506447.81847375,-887544.940510983,"Atrytonopsis loammi"
"Autochton cellus",1506447.81847375,-887544.940510983,"Autochton cellus"
"Autochton cellus",1506447.81847375,-887544.940510983,"Autochton cellus"
"Autochton cellus",1506447.81847375,-887544.940510983,"Autochton cellus"
"Autochton cellus",1506447.81847375,-887544.940510983,"Autochton cellus"
"Battus philenor",1506447.81847375,-887544.940510983,"Battus philenor"
"Battus philenor",1506447.81847375,-887544.940510983,"Battus philenor"
"Battus philenor",1506447.81847375,-887544.940510983,"Battus philenor"
"Battus philenor",1506447.81847375,-887544.940510983,"Battus philenor"
"Battus polydamas",1506447.81847375,-887544.940510983,"Battus polydamas"
"Battus polydamas",1506447.81847375,-887544.940510983,"Battus polydamas"
"Boloria bellona",1506447.81847375,-887544.940510983,"Boloria bellona"
"Brephidium pseudofea",1506447.81847375,-887544.940510983,"Brephidium pseudofea"
"Brephidium pseudofea",1506447.81847375,-887544.940510983,"Brephidium pseudofea"
"Calephelis virginiensis",1506447.81847375,-887544.940510983,"Calephelis virginiensis"
"Calephelis virginiensis",1506447.81847375,-887544.940510983,"Calephelis virginiensis"
"Callophrys augustinus",1506447.81847375,-887544.940510983,"Callophrys augustinus"
"Callophrys gryneus",1506447.81847375,-887544.940510983,"Callophrys gryneus"
"Callophrys henrici",1506447.81847375,-887544.940510983,"Callophrys henrici"
"Callophrys henrici",1506447.81847375,-887544.940510983,"Callophrys henrici"
"Callophrys hesseli",1506447.81847375,-887544.940510983,"Callophrys hesseli"
"Callophrys hesseli",1506447.81847375,-887544.940510983,"Callophrys hesseli"
"Callophrys irus",1506447.81847375,-887544.940510983,"Callophrys irus"
"Callophrys niphon",1506447.81847375,-887544.940510983,"Callophrys niphon"
"Calpodes ethlius",1506447.81847375,-887544.940510983,"Calpodes ethlius"
"Calpodes ethlius",1506447.81847375,-887544.940510983,"Calpodes ethlius"
"Calycopis cecrops",1506447.81847375,-887544.940510983,"Calycopis cecrops"
"Calycopis cecrops",1506447.81847375,-887544.940510983,"Calycopis cecrops"
"Celastrina neglectamajor",1506447.81847375,-887544.940510983,"Celastrina neglectamajor"
"Celastrina nigra",1506447.81847375,-887544.940510983,"Celastrina nigra"
"Cercyonis pegala",1506447.81847375,-887544.940510983,"Cercyonis pegala"
"Chlosyne gorgone",1506447.81847375,-887544.940510983,"Chlosyne gorgone"
"Chlosyne nycteis",1506447.81847375,-887544.940510983,"Chlosyne nycteis"
"Chlosyne nycteis",1506447.81847375,-887544.940510983,"Chlosyne nycteis"
"Colias eurytheme",1506447.81847375,-887544.940510983,"Colias eurytheme"
"Colias eurytheme",1506447.81847375,-887544.940510983,"Colias eurytheme"
"Colias philodice",1506447.81847375,-887544.940510983,"Colias philodice"
"Colias philodice",1506447.81847375,-887544.940510983,"Colias philodice"
"Copaeodes minima",1506447.81847375,-887544.940510983,"Copaeodes minima"
"Copaeodes minima",1506447.81847375,-887544.940510983,"Copaeodes minima"
"Cupido comyntas",1506447.81847375,-887544.940510983,"Cupido comyntas"
"Cupido comyntas",1506447.81847375,-887544.940510983,"Cupido comyntas"
"Cyllopsis gemma",1506447.81847375,-887544.940510983,"Cyllopsis gemma"
"Cymaenes tripunctus",1506447.81847375,-887544.940510983,"Cymaenes tripunctus"
"Danaus eresimus",1506447.81847375,-887544.940510983,"Danaus eresimus"
"Danaus gilippus",1506447.81847375,-887544.940510983,"Danaus gilippus"
"Danaus gilippus",1506447.81847375,-887544.940510983,"Danaus gilippus"
"Danaus plexippus",1506447.81847375,-887544.940510983,"Danaus plexippus"
"Dryas iulia",1506447.81847375,-887544.940510983,"Dryas iulia"
"Epargyreus clarus",1506447.81847375,-887544.940510983,"Epargyreus clarus"
"Erora laeta",1506447.81847375,-887544.940510983,"Erora laeta"
"Erynnis baptisiae",1506447.81847375,-887544.940510983,"Erynnis baptisiae"
"Erynnis brizo",1506447.81847375,-887544.940510983,"Erynnis brizo"
"Erynnis horatius",1506447.81847375,-887544.940510983,"Erynnis horatius"
"Erynnis juvenalis",1506447.81847375,-887544.940510983,"Erynnis juvenalis"
"Erynnis martialis",1506447.81847375,-887544.940510983,"Erynnis martialis"
"Erynnis zarucco",1506447.81847375,-887544.940510983,"Erynnis zarucco"
"Euphydryas phaeton",1506447.81847375,-887544.940510983,"Euphydryas phaeton"
"Euphyes arpa",1506447.81847375,-887544.940510983,"Euphyes arpa"
"Euphyes berryi",1506447.81847375,-887544.940510983,"Euphyes berryi"
"Euphyes bimacula",1506447.81847375,-887544.940510983,"Euphyes bimacula"
"Euphyes bimacula",1506447.81847375,-887544.940510983,"Euphyes bimacula"
"Euphyes dion",1506447.81847375,-887544.940510983,"Euphyes dion"
"Euphyes dukesi",1506447.81847375,-887544.940510983,"Euphyes dukesi"
"Euphyes pilatka",1506447.81847375,-887544.940510983,"Euphyes pilatka"
"Euphyes vestris",1506447.81847375,-887544.940510983,"Euphyes vestris"
"Euptoieta claudia",1506447.81847375,-887544.940510983,"Euptoieta claudia"
"Eurema daira",1506447.81847375,-887544.940510983,"Eurema daira"
"Eurema daira",1506447.81847375,-887544.940510983,"Eurema daira"
"Eurytides marcellus",1506447.81847375,-887544.940510983,"Eurytides marcellus"
"Feniseca tarquinius",1506447.81847375,-887544.940510983,"Feniseca tarquinius"
"Glaucopsyche lygdamus",1506447.81847375,-887544.940510983,"Glaucopsyche lygdamus"
"Heliconius charithonia",1506447.81847375,-887544.940510983,"Heliconius charithonia"
"Heliconius charithonia",1506447.81847375,-887544.940510983,"Heliconius charithonia"
"Hemiargus hanno",1506447.81847375,-887544.940510983,"Hemiargus hanno"
"Hemiargus hanno",1506447.81847375,-887544.940510983,"Hemiargus hanno"
